GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC04_EST_VC26,Divorced; Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC04_MOE_VC26,Divorced; Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC05_EST_VC26,Separated; Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC05_MOE_VC26,Separated; Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC06_EST_VC26,Never married; Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC06_MOE_VC26,Never married; Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC01_EST_VC27,Total; Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC01_MOE_VC27,Total; Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC02_EST_VC27,Now married (except separated); Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC02_MOE_VC27,Now married (except separated); Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC03_EST_VC27,Widowed; Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC03_MOE_VC27,Widowed; Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC04_EST_VC27,Divorced; Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC04_MOE_VC27,Divorced; Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC05_EST_VC27,Separated; Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC05_MOE_VC27,Separated; Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC06_EST_VC27,Never married; Estimate; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC06_MOE_VC27,Never married; Margin of Error; Population 15 years and over - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC01_EST_VC29,Total; Estimate; Hispanic or Latino origin (of any race)
HC01_MOE_VC29,Total; Margin of Error; Hispanic or Latino origin (of any race)
HC02_EST_VC29,Now married (except separated); Estimate; Hispanic or Latino origin (of any race)
HC02_MOE_VC29,Now married (except separated); Margin of Error; Hispanic or Latino origin (of any race)
HC03_EST_VC29,Widowed; Estimate; Hispanic or Latino origin (of any race)
HC03_MOE_VC29,Widowed; Margin of Error; Hispanic or Latino origin (of any race)
HC04_EST_VC29,Divorced; Estimate; Hispanic or Latino origin (of any race)
HC04_MOE_VC29,Divorced; Margin of Error; Hispanic or Latino origin (of any race)
HC05_EST_VC29,Separated; Estimate; Hispanic or Latino origin (of any race)
HC05_MOE_VC29,Separated; Margin of Error; Hispanic or Latino origin (of any race)
HC06_EST_VC29,Never married; Estimate; Hispanic or Latino origin (of any race)
HC06_MOE_VC29,Never married; Margin of Error; Hispanic or Latino origin (of any race)
HC01_EST_VC30,"Total; Estimate; White alone, not Hispanic or Latino"
HC01_MOE_VC30,"Total; Margin of Error; White alone, not Hispanic or Latino"
HC02_EST_VC30,"Now married (except separated); Estimate; White alone, not Hispanic or Latino"
HC02_MOE_VC30,"Now married (except separated); Margin of Error; White alone, not Hispanic or Latino"
HC03_EST_VC30,"Widowed; Estimate; White alone, not Hispanic or Latino"
HC03_MOE_VC30,"Widowed; Margin of Error; White alone, not Hispanic or Latino"
HC04_EST_VC30,"Divorced; Estimate; White alone, not Hispanic or Latino"
HC04_MOE_VC30,"Divorced; Margin of Error; White alone, not Hispanic or Latino"
HC05_EST_VC30,"Separated; Estimate; White alone, not Hispanic or Latino"
HC05_MOE_VC30,"Separated; Margin of Error; White alone, not Hispanic or Latino"
HC06_EST_VC30,"Never married; Estimate; White alone, not Hispanic or Latino"
HC06_MOE_VC30,"Never married; Margin of Error; White alone, not Hispanic or Latino"
HC01_EST_VC33,Total; Estimate; NATIVITY - Native
HC01_MOE_VC33,Total; Margin of Error; NATIVITY - Native
HC02_EST_VC33,Now married (except separated); Estimate; NATIVITY - Native
HC02_MOE_VC33,Now married (except separated); Margin of Error; NATIVITY - Native
HC03_EST_VC33,Widowed; Estimate; NATIVITY - Native
HC03_MOE_VC33,Widowed; Margin of Error; NATIVITY - Native
HC04_EST_VC33,Divorced; Estimate; NATIVITY - Native
HC04_MOE_VC33,Divorced; Margin of Error; NATIVITY - Native
HC05_EST_VC33,Separated; Estimate; NATIVITY - Native
HC05_MOE_VC33,Separated; Margin of Error; NATIVITY - Native
HC06_EST_VC33,Never married; Estimate; NATIVITY - Native
HC06_MOE_VC33,Never married; Margin of Error; NATIVITY - Native
HC01_EST_VC34,Total; Estimate; NATIVITY - Foreign born
HC01_MOE_VC34,Total; Margin of Error; NATIVITY - Foreign born
HC02_EST_VC34,Now married (except separated); Estimate; NATIVITY - Foreign born
HC02_MOE_VC34,Now married (except separated); Margin of Error; NATIVITY - Foreign born
HC03_EST_VC34,Widowed; Estimate; NATIVITY - Foreign born
HC03_MOE_VC34,Widowed; Margin of Error; NATIVITY - Foreign born
HC04_EST_VC34,Divorced; Estimate; NATIVITY - Foreign born
HC04_MOE_VC34,Divorced; Margin of Error; NATIVITY - Foreign born
HC05_EST_VC34,Separated; Estimate; NATIVITY - Foreign born
HC05_MOE_VC34,Separated; Margin of Error; NATIVITY - Foreign born
HC06_EST_VC34,Never married; Estimate; NATIVITY - Foreign born
HC06_MOE_VC34,Never married; Margin of Error; NATIVITY - Foreign born
HC01_EST_VC37,Total; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over
HC01_MOE_VC37,Total; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over
HC02_EST_VC37,Now married (except separated); Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over
HC02_MOE_VC37,Now married (except separated); Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over
HC03_EST_VC37,Widowed; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over
HC03_MOE_VC37,Widowed; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over
HC04_EST_VC37,Divorced; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over
HC04_MOE_VC37,Divorced; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over
HC05_EST_VC37,Separated; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over
HC05_MOE_VC37,Separated; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over
HC06_EST_VC37,Never married; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over
HC06_MOE_VC37,Never married; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over
HC01_EST_VC38,Total; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC01_MOE_VC38,Total; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC02_EST_VC38,Now married (except separated); Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC02_MOE_VC38,Now married (except separated); Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC03_EST_VC38,Widowed; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC03_MOE_VC38,Widowed; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC04_EST_VC38,Divorced; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC04_MOE_VC38,Divorced; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC05_EST_VC38,Separated; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC05_MOE_VC38,Separated; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC06_EST_VC38,Never married; Estimate; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC06_MOE_VC38,Never married; Margin of Error; LABOR FORCE PARTICIPATION - Males 16 years and over - In labor force
HC01_EST_VC39,Total; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over
HC01_MOE_VC39,Total; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over
HC02_EST_VC39,Now married (except separated); Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over
HC02_MOE_VC39,Now married (except separated); Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over
HC03_EST_VC39,Widowed; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over
HC03_MOE_VC39,Widowed; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over
HC04_EST_VC39,Divorced; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over
HC04_MOE_VC39,Divorced; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over
HC05_EST_VC39,Separated; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over
HC05_MOE_VC39,Separated; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over
HC06_EST_VC39,Never married; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over
HC06_MOE_VC39,Never married; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over
HC01_EST_VC40,Total; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC01_MOE_VC40,Total; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC02_EST_VC40,Now married (except separated); Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC02_MOE_VC40,Now married (except separated); Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC03_EST_VC40,Widowed; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC03_MOE_VC40,Widowed; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC04_EST_VC40,Divorced; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC04_MOE_VC40,Divorced; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC05_EST_VC40,Separated; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC05_MOE_VC40,Separated; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC06_EST_VC40,Never married; Estimate; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC06_MOE_VC40,Never married; Margin of Error; LABOR FORCE PARTICIPATION - Females 16 years and over - In labor force
HC01_EST_VC43,Total; Estimate; PERCENT IMPUTED - Marital status
HC01_MOE_VC43,Total; Margin of Error; PERCENT IMPUTED - Marital status
HC02_EST_VC43,Now married (except separated); Estimate; PERCENT IMPUTED - Marital status
HC02_MOE_VC43,Now married (except separated); Margin of Error; PERCENT IMPUTED - Marital status
HC03_EST_VC43,Widowed; Estimate; PERCENT IMPUTED - Marital status
HC03_MOE_VC43,Widowed; Margin of Error; PERCENT IMPUTED - Marital status
HC04_EST_VC43,Divorced; Estimate; PERCENT IMPUTED - Marital status
HC04_MOE_VC43,Divorced; Margin of Error; PERCENT IMPUTED - Marital status
HC05_EST_VC43,Separated; Estimate; PERCENT IMPUTED - Marital status
HC05_MOE_VC43,Separated; Margin of Error; PERCENT IMPUTED - Marital status
HC06_EST_VC43,Never married; Estimate; PERCENT IMPUTED - Marital status
HC06_MOE_VC43,Never married; Margin of Error; PERCENT IMPUTED - Marital status
