GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC03_EST_VC57,Percent below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 300 percent of poverty level
HC03_MOE_VC57,Percent below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 300 percent of poverty level
HC01_EST_VC58,Total; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 400 percent of poverty level
HC01_MOE_VC58,Total; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 400 percent of poverty level
HC02_EST_VC58,Below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 400 percent of poverty level
HC02_MOE_VC58,Below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 400 percent of poverty level
HC03_EST_VC58,Percent below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 400 percent of poverty level
HC03_MOE_VC58,Percent below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 400 percent of poverty level
HC01_EST_VC59,Total; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 500 percent of poverty level
HC01_MOE_VC59,Total; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 500 percent of poverty level
HC02_EST_VC59,Below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 500 percent of poverty level
HC02_MOE_VC59,Below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 500 percent of poverty level
HC03_EST_VC59,Percent below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 500 percent of poverty level
HC03_MOE_VC59,Percent below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 500 percent of poverty level
HC01_EST_VC61,Total; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED
HC01_MOE_VC61,Total; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED
HC02_EST_VC61,Below poverty level; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED
HC02_MOE_VC61,Below poverty level; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED
HC03_EST_VC61,Percent below poverty level; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED
HC03_MOE_VC61,Percent below poverty level; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED
HC01_EST_VC62,Total; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Male
HC01_MOE_VC62,Total; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Male
HC02_EST_VC62,Below poverty level; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Male
HC02_MOE_VC62,Below poverty level; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Male
HC03_EST_VC62,Percent below poverty level; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Male
HC03_MOE_VC62,Percent below poverty level; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Male
HC01_EST_VC63,Total; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Female
HC01_MOE_VC63,Total; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Female
HC02_EST_VC63,Below poverty level; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Female
HC02_MOE_VC63,Below poverty level; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Female
HC03_EST_VC63,Percent below poverty level; Estimate; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Female
HC03_MOE_VC63,Percent below poverty level; Margin of Error; UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED - Female
HC01_EST_VC65,Total; Estimate; 15 years
HC01_MOE_VC65,Total; Margin of Error; 15 years
HC02_EST_VC65,Below poverty level; Estimate; 15 years
HC02_MOE_VC65,Below poverty level; Margin of Error; 15 years
HC03_EST_VC65,Percent below poverty level; Estimate; 15 years
HC03_MOE_VC65,Percent below poverty level; Margin of Error; 15 years
HC01_EST_VC66,Total; Estimate; 16 to 17 years
HC01_MOE_VC66,Total; Margin of Error; 16 to 17 years
HC02_EST_VC66,Below poverty level; Estimate; 16 to 17 years
HC02_MOE_VC66,Below poverty level; Margin of Error; 16 to 17 years
HC03_EST_VC66,Percent below poverty level; Estimate; 16 to 17 years
HC03_MOE_VC66,Percent below poverty level; Margin of Error; 16 to 17 years
HC01_EST_VC67,Total; Estimate; 18 to 24 years
HC01_MOE_VC67,Total; Margin of Error; 18 to 24 years
HC02_EST_VC67,Below poverty level; Estimate; 18 to 24 years
HC02_MOE_VC67,Below poverty level; Margin of Error; 18 to 24 years
HC03_EST_VC67,Percent below poverty level; Estimate; 18 to 24 years
HC03_MOE_VC67,Percent below poverty level; Margin of Error; 18 to 24 years
HC01_EST_VC68,Total; Estimate; 25 to 34 years
HC01_MOE_VC68,Total; Margin of Error; 25 to 34 years
HC02_EST_VC68,Below poverty level; Estimate; 25 to 34 years
HC02_MOE_VC68,Below poverty level; Margin of Error; 25 to 34 years
HC03_EST_VC68,Percent below poverty level; Estimate; 25 to 34 years
HC03_MOE_VC68,Percent below poverty level; Margin of Error; 25 to 34 years
HC01_EST_VC69,Total; Estimate; 35 to 44 years
HC01_MOE_VC69,Total; Margin of Error; 35 to 44 years
HC02_EST_VC69,Below poverty level; Estimate; 35 to 44 years
HC02_MOE_VC69,Below poverty level; Margin of Error; 35 to 44 years
HC03_EST_VC69,Percent below poverty level; Estimate; 35 to 44 years
HC03_MOE_VC69,Percent below poverty level; Margin of Error; 35 to 44 years
HC01_EST_VC70,Total; Estimate; 45 to 54 years
HC01_MOE_VC70,Total; Margin of Error; 45 to 54 years
HC02_EST_VC70,Below poverty level; Estimate; 45 to 54 years
HC02_MOE_VC70,Below poverty level; Margin of Error; 45 to 54 years
HC03_EST_VC70,Percent below poverty level; Estimate; 45 to 54 years
HC03_MOE_VC70,Percent below poverty level; Margin of Error; 45 to 54 years
HC01_EST_VC71,Total; Estimate; 55 to 64 years
HC01_MOE_VC71,Total; Margin of Error; 55 to 64 years
HC02_EST_VC71,Below poverty level; Estimate; 55 to 64 years
HC02_MOE_VC71,Below poverty level; Margin of Error; 55 to 64 years
HC03_EST_VC71,Percent below poverty level; Estimate; 55 to 64 years
HC03_MOE_VC71,Percent below poverty level; Margin of Error; 55 to 64 years
HC01_EST_VC72,Total; Estimate; 65 to 74 years
HC01_MOE_VC72,Total; Margin of Error; 65 to 74 years
HC02_EST_VC72,Below poverty level; Estimate; 65 to 74 years
HC02_MOE_VC72,Below poverty level; Margin of Error; 65 to 74 years
HC03_EST_VC72,Percent below poverty level; Estimate; 65 to 74 years
HC03_MOE_VC72,Percent below poverty level; Margin of Error; 65 to 74 years
HC01_EST_VC73,Total; Estimate; 75 years and over
HC01_MOE_VC73,Total; Margin of Error; 75 years and over
HC02_EST_VC73,Below poverty level; Estimate; 75 years and over
HC02_MOE_VC73,Below poverty level; Margin of Error; 75 years and over
HC03_EST_VC73,Percent below poverty level; Estimate; 75 years and over
HC03_MOE_VC73,Percent below poverty level; Margin of Error; 75 years and over
HC01_EST_VC75,Total; Estimate; Mean income deficit for unrelated individuals (dollars)
HC01_MOE_VC75,Total; Margin of Error; Mean income deficit for unrelated individuals (dollars)
HC02_EST_VC75,Below poverty level; Estimate; Mean income deficit for unrelated individuals (dollars)
HC02_MOE_VC75,Below poverty level; Margin of Error; Mean income deficit for unrelated individuals (dollars)
HC03_EST_VC75,Percent below poverty level; Estimate; Mean income deficit for unrelated individuals (dollars)
HC03_MOE_VC75,Percent below poverty level; Margin of Error; Mean income deficit for unrelated individuals (dollars)
HC01_EST_VC77,"Total; Estimate; Worked full-time, year-round in the past 12 months"
HC01_MOE_VC77,"Total; Margin of Error; Worked full-time, year-round in the past 12 months"
HC02_EST_VC77,"Below poverty level; Estimate; Worked full-time, year-round in the past 12 months"
HC02_MOE_VC77,"Below poverty level; Margin of Error; Worked full-time, year-round in the past 12 months"
HC03_EST_VC77,"Percent below poverty level; Estimate; Worked full-time, year-round in the past 12 months"
HC03_MOE_VC77,"Percent below poverty level; Margin of Error; Worked full-time, year-round in the past 12 months"
HC01_EST_VC78,"Total; Estimate; Worked less than full-time, year-round in the past 12 months"
HC01_MOE_VC78,"Total; Margin of Error; Worked less than full-time, year-round in the past 12 months"
HC02_EST_VC78,"Below poverty level; Estimate; Worked less than full-time, year-round in the past 12 months"
HC02_MOE_VC78,"Below poverty level; Margin of Error; Worked less than full-time, year-round in the past 12 months"
HC03_EST_VC78,"Percent below poverty level; Estimate; Worked less than full-time, year-round in the past 12 months"
HC03_MOE_VC78,"Percent below poverty level; Margin of Error; Worked less than full-time, year-round in the past 12 months"
HC01_EST_VC79,Total; Estimate; Did not work
HC01_MOE_VC79,Total; Margin of Error; Did not work
HC02_EST_VC79,Below poverty level; Estimate; Did not work
HC02_MOE_VC79,Below poverty level; Margin of Error; Did not work
HC03_EST_VC79,Percent below poverty level; Estimate; Did not work
HC03_MOE_VC79,Percent below poverty level; Margin of Error; Did not work
