GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC05_MOE_VC28,"Female householder, no husband present  - Total; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - High school graduate (includes equivalency)"
HC06_EST_VC28,"Female householder, no husband present  - Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - High school graduate (includes equivalency)"
HC06_MOE_VC28,"Female householder, no husband present  - Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - High school graduate (includes equivalency)"
HC01_EST_VC29,"All families  - Total; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC01_MOE_VC29,"All families  - Total; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC02_EST_VC29,"All families  - Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC02_MOE_VC29,"All families  - Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC03_EST_VC29,"Married-couple families  - Total; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC03_MOE_VC29,"Married-couple families  - Total; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC04_EST_VC29,"Married-couple families  - Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC04_MOE_VC29,"Married-couple families  - Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC05_EST_VC29,"Female householder, no husband present  - Total; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC05_MOE_VC29,"Female householder, no husband present  - Total; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC06_EST_VC29,"Female householder, no husband present  - Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC06_MOE_VC29,"Female householder, no husband present  - Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Some college, associate's degree"
HC01_EST_VC30,All families  - Total; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher
HC01_MOE_VC30,All families  - Total; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher
HC02_EST_VC30,All families  - Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher
HC02_MOE_VC30,All families  - Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher
HC03_EST_VC30,Married-couple families  - Total; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher
HC03_MOE_VC30,Married-couple families  - Total; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher
HC04_EST_VC30,Married-couple families  - Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher
HC04_MOE_VC30,Married-couple families  - Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher
HC05_EST_VC30,"Female householder, no husband present  - Total; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher"
HC05_MOE_VC30,"Female householder, no husband present  - Total; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher"
HC06_EST_VC30,"Female householder, no husband present  - Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher"
HC06_MOE_VC30,"Female householder, no husband present  - Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT OF HOUSEHOLDER - Bachelor's degree or higher"
HC01_EST_VC33,All families  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child
HC01_MOE_VC33,All families  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child
HC02_EST_VC33,All families  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child
HC02_MOE_VC33,All families  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child
HC03_EST_VC33,Married-couple families  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child
HC03_MOE_VC33,Married-couple families  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child
HC04_EST_VC33,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child
HC04_MOE_VC33,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child
HC05_EST_VC33,"Female householder, no husband present  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child"
HC05_MOE_VC33,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child"
HC06_EST_VC33,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child"
HC06_MOE_VC33,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - No child"
HC01_EST_VC34,All families  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children
HC01_MOE_VC34,All families  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children
HC02_EST_VC34,All families  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children
HC02_MOE_VC34,All families  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children
HC03_EST_VC34,Married-couple families  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children
HC03_MOE_VC34,Married-couple families  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children
HC04_EST_VC34,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children
HC04_MOE_VC34,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children
HC05_EST_VC34,"Female householder, no husband present  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children"
HC05_MOE_VC34,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children"
HC06_EST_VC34,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children"
HC06_MOE_VC34,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 1 or 2 children"
HC01_EST_VC35,All families  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children
HC01_MOE_VC35,All families  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children
HC02_EST_VC35,All families  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children
HC02_MOE_VC35,All families  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children
HC03_EST_VC35,Married-couple families  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children
HC03_MOE_VC35,Married-couple families  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children
HC04_EST_VC35,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children
HC04_MOE_VC35,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children
HC05_EST_VC35,"Female householder, no husband present  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children"
HC05_MOE_VC35,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children"
HC06_EST_VC35,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children"
HC06_MOE_VC35,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 3 or 4 children"
HC01_EST_VC36,All families  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children
HC01_MOE_VC36,All families  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children
HC02_EST_VC36,All families  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children
HC02_MOE_VC36,All families  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children
HC03_EST_VC36,Married-couple families  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children
HC03_MOE_VC36,Married-couple families  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children
HC04_EST_VC36,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children
HC04_MOE_VC36,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children
HC05_EST_VC36,"Female householder, no husband present  - Total; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children"
HC05_MOE_VC36,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children"
HC06_EST_VC36,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children"
HC06_MOE_VC36,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF RELATED CHILDREN UNDER 18 YEARS - 5 or more children"
HC01_EST_VC39,All families  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 2 people
HC01_MOE_VC39,All families  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 2 people
HC02_EST_VC39,All families  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 2 people
HC02_MOE_VC39,All families  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 2 people
HC03_EST_VC39,Married-couple families  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 2 people
HC03_MOE_VC39,Married-couple families  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 2 people
HC04_EST_VC39,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 2 people
HC04_MOE_VC39,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 2 people
HC05_EST_VC39,"Female householder, no husband present  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 2 people"
HC05_MOE_VC39,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 2 people"
HC06_EST_VC39,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 2 people"
HC06_MOE_VC39,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 2 people"
HC01_EST_VC40,All families  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people
HC01_MOE_VC40,All families  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people
HC02_EST_VC40,All families  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people
HC02_MOE_VC40,All families  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people
HC03_EST_VC40,Married-couple families  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people
HC03_MOE_VC40,Married-couple families  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people
HC04_EST_VC40,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people
HC04_MOE_VC40,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people
HC05_EST_VC40,"Female householder, no husband present  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people"
HC05_MOE_VC40,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people"
HC06_EST_VC40,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people"
HC06_MOE_VC40,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 3 or 4 people"
HC01_EST_VC41,All families  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people
HC01_MOE_VC41,All families  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people
HC02_EST_VC41,All families  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people
HC02_MOE_VC41,All families  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people
HC03_EST_VC41,Married-couple families  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people
HC03_MOE_VC41,Married-couple families  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people
HC04_EST_VC41,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people
HC04_MOE_VC41,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people
HC05_EST_VC41,"Female householder, no husband present  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people"
HC05_MOE_VC41,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people"
HC06_EST_VC41,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people"
HC06_MOE_VC41,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 5 or 6 people"
HC01_EST_VC42,All families  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 7 or more people
HC01_MOE_VC42,All families  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 7 or more people
HC02_EST_VC42,All families  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 7 or more people
HC02_MOE_VC42,All families  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 7 or more people
HC03_EST_VC42,Married-couple families  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 7 or more people
HC03_MOE_VC42,Married-couple families  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 7 or more people
HC04_EST_VC42,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 7 or more people
HC04_MOE_VC42,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 7 or more people
HC05_EST_VC42,"Female householder, no husband present  - Total; Estimate; NUMBER OF PEOPLE IN FAMILY - 7 or more people"
HC05_MOE_VC42,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 7 or more people"
HC06_EST_VC42,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF PEOPLE IN FAMILY - 7 or more people"
HC06_MOE_VC42,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF PEOPLE IN FAMILY - 7 or more people"
HC01_EST_VC45,All families  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - No workers
HC01_MOE_VC45,All families  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - No workers
HC02_EST_VC45,All families  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - No workers
HC02_MOE_VC45,All families  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - No workers
HC03_EST_VC45,Married-couple families  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - No workers
HC03_MOE_VC45,Married-couple families  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - No workers
HC04_EST_VC45,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - No workers
HC04_MOE_VC45,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - No workers
HC05_EST_VC45,"Female householder, no husband present  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - No workers"
HC05_MOE_VC45,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - No workers"
HC06_EST_VC45,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - No workers"
HC06_MOE_VC45,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - No workers"
HC01_EST_VC46,All families  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 1 worker
HC01_MOE_VC46,All families  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 1 worker
HC02_EST_VC46,All families  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 1 worker
HC02_MOE_VC46,All families  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 1 worker
HC03_EST_VC46,Married-couple families  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 1 worker
HC03_MOE_VC46,Married-couple families  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 1 worker
HC04_EST_VC46,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 1 worker
HC04_MOE_VC46,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 1 worker
HC05_EST_VC46,"Female householder, no husband present  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 1 worker"
HC05_MOE_VC46,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 1 worker"
HC06_EST_VC46,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 1 worker"
HC06_MOE_VC46,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 1 worker"
HC01_EST_VC47,All families  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 2 workers
HC01_MOE_VC47,All families  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 2 workers
HC02_EST_VC47,All families  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 2 workers
HC02_MOE_VC47,All families  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 2 workers
HC03_EST_VC47,Married-couple families  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 2 workers
HC03_MOE_VC47,Married-couple families  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 2 workers
HC04_EST_VC47,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 2 workers
HC04_MOE_VC47,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 2 workers
HC05_EST_VC47,"Female householder, no husband present  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 2 workers"
HC05_MOE_VC47,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 2 workers"
HC06_EST_VC47,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 2 workers"
HC06_MOE_VC47,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 2 workers"
HC01_EST_VC48,All families  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 3 or more workers
HC01_MOE_VC48,All families  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 3 or more workers
HC02_EST_VC48,All families  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 3 or more workers
HC02_MOE_VC48,All families  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 3 or more workers
HC03_EST_VC48,Married-couple families  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 3 or more workers
HC03_MOE_VC48,Married-couple families  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 3 or more workers
HC04_EST_VC48,Married-couple families  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 3 or more workers
HC04_MOE_VC48,Married-couple families  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 3 or more workers
HC05_EST_VC48,"Female householder, no husband present  - Total; Estimate; NUMBER OF WORKERS IN FAMILY - 3 or more workers"
HC05_MOE_VC48,"Female householder, no husband present  - Total; Margin of Error; NUMBER OF WORKERS IN FAMILY - 3 or more workers"
HC06_EST_VC48,"Female householder, no husband present  - Percent below poverty level; Estimate; NUMBER OF WORKERS IN FAMILY - 3 or more workers"
HC06_MOE_VC48,"Female householder, no husband present  - Percent below poverty level; Margin of Error; NUMBER OF WORKERS IN FAMILY - 3 or more workers"
HC01_EST_VC51,All families  - Total; Estimate; INCOME DEFICIT - Mean income deficit for families (dollars)
HC01_MOE_VC51,All families  - Total; Margin of Error; INCOME DEFICIT - Mean income deficit for families (dollars)
HC02_EST_VC51,All families  - Percent below poverty level; Estimate; INCOME DEFICIT - Mean income deficit for families (dollars)
HC02_MOE_VC51,All families  - Percent below poverty level; Margin of Error; INCOME DEFICIT - Mean income deficit for families (dollars)
HC03_EST_VC51,Married-couple families  - Total; Estimate; INCOME DEFICIT - Mean income deficit for families (dollars)
HC03_MOE_VC51,Married-couple families  - Total; Margin of Error; INCOME DEFICIT - Mean income deficit for families (dollars)
HC04_EST_VC51,Married-couple families  - Percent below poverty level; Estimate; INCOME DEFICIT - Mean income deficit for families (dollars)
HC04_MOE_VC51,Married-couple families  - Percent below poverty level; Margin of Error; INCOME DEFICIT - Mean income deficit for families (dollars)
HC05_EST_VC51,"Female householder, no husband present  - Total; Estimate; INCOME DEFICIT - Mean income deficit for families (dollars)"
HC05_MOE_VC51,"Female householder, no husband present  - Total; Margin of Error; INCOME DEFICIT - Mean income deficit for families (dollars)"
HC06_EST_VC51,"Female householder, no husband present  - Percent below poverty level; Estimate; INCOME DEFICIT - Mean income deficit for families (dollars)"
HC06_MOE_VC51,"Female householder, no husband present  - Percent below poverty level; Margin of Error; INCOME DEFICIT - Mean income deficit for families (dollars)"
HC01_EST_VC54,All families  - Total; Estimate; PERCENT IMPUTED - Poverty status for families
HC01_MOE_VC54,All families  - Total; Margin of Error; PERCENT IMPUTED - Poverty status for families
HC02_EST_VC54,All families  - Percent below poverty level; Estimate; PERCENT IMPUTED - Poverty status for families
HC02_MOE_VC54,All families  - Percent below poverty level; Margin of Error; PERCENT IMPUTED - Poverty status for families
HC03_EST_VC54,Married-couple families  - Total; Estimate; PERCENT IMPUTED - Poverty status for families
HC03_MOE_VC54,Married-couple families  - Total; Margin of Error; PERCENT IMPUTED - Poverty status for families
HC04_EST_VC54,Married-couple families  - Percent below poverty level; Estimate; PERCENT IMPUTED - Poverty status for families
HC04_MOE_VC54,Married-couple families  - Percent below poverty level; Margin of Error; PERCENT IMPUTED - Poverty status for families
HC05_EST_VC54,"Female householder, no husband present  - Total; Estimate; PERCENT IMPUTED - Poverty status for families"
HC05_MOE_VC54,"Female householder, no husband present  - Total; Margin of Error; PERCENT IMPUTED - Poverty status for families"
HC06_EST_VC54,"Female householder, no husband present  - Percent below poverty level; Estimate; PERCENT IMPUTED - Poverty status for families"
HC06_MOE_VC54,"Female householder, no husband present  - Percent below poverty level; Margin of Error; PERCENT IMPUTED - Poverty status for families"
